run,N,M,final_k_granularity,cooldown_final_k_granularity,step,total_steps,loss,head_lr,muon_lr
33,4,2,1.0,1.0,25,50,0.8713,1072.0,0.0034
33,4,2,1.0,1.0,26,50,0.8712,1072.0,0.0034
33,4,2,1.0,1.0,27,50,0.8707,1072.0,0.0034
33,4,2,1.0,1.0,28,50,0.8705,1072.0,0.0034
33,4,2,1.0,1.0,29,50,0.8701,1072.0,0.0034
33,4,2,1.0,1.0,30,50,0.8701,1072.0,0.0034
33,4,2,1.0,1.0,31,50,0.8698,1072.0,0.0034
33,4,2,1.0,1.0,32,50,0.8697,1072.0,0.0034
33,4,2,1.0,1.0,33,50,0.869,1072.0,0.002
33,4,2,1.0,1.0,34,50,0.8688,1072.0,0.002
33,4,2,1.0,1.0,35,50,0.8689,1072.0,0.002
33,4,2,1.0,1.0,36,50,0.8686,1072.0,0.002
33,4,2,1.0,1.0,37,50,0.8685,1072.0,0.002
33,4,2,1.0,1.0,38,50,0.8685,1072.0,0.002
33,4,2,1.0,1.0,39,50,0.8683,1072.0,0.002
33,4,2,1.0,1.0,40,50,0.8683,1072.0,0.002
33,4,2,1.0,1.0,41,50,0.8682,1072.0,0.002
33,4,2,1.0,1.0,42,50,0.8682,1072.0,0.002
33,4,2,1.0,1.0,43,50,0.8681,1072.0,0.002
33,4,2,1.0,1.0,44,50,0.868,1072.0,0.002
33,4,2,1.0,1.0,45,50,0.8678,1072.0,0.0012
33,4,2,1.0,1.0,46,50,0.8677,1072.0,0.0012
33,4,2,1.0,1.0,47,50,0.8677,1072.0,0.0012
33,4,2,1.0,1.0,48,50,0.8677,1072.0,0.0012
33,4,2,1.0,1.0,49,50,0.8676,1072.0,0.00073
33,4,2,1.0,1.0,50,50,0.8675,1072.0,0.00073
34,4,2,1.0,0.25,0,50,2.3135,1072.0,0.2
34,4,2,1.0,0.25,1,50,2.2201,1072.0,0.12
34,4,2,1.0,0.25,2,50,2.2057,1072.0,0.12
34,4,2,1.0,0.25,3,50,1.9585,1072.0,0.12
34,4,2,1.0,0.25,4,50,1.7667,1072.0,0.12
34,4,2,1.0,0.25,5,50,1.4905,1072.0,0.072
34,4,2,1.0,0.25,6,50,1.2595,1072.0,0.072
34,4,2,1.0,0.25,7,50,1.1401,1072.0,0.072
34,4,2,1.0,0.25,8,50,1.0777,1072.0,0.072
34,4,2,1.0,0.25,9,50,0.9833,1072.0,0.016
34,4,2,1.0,0.25,10,50,0.9374,1072.0,0.016
34,4,2,1.0,0.25,11,50,0.9156,1072.0,0.016
34,4,2,1.0,0.25,12,50,0.8976,1072.0,0.016
34,4,2,1.0,0.25,13,50,0.8906,1072.0,0.0093
34,4,2,1.0,0.25,14,50,0.8865,1072.0,0.0093
34,4,2,1.0,0.25,15,50,0.8832,1072.0,0.0093
34,4,2,1.0,0.25,16,50,0.8821,1072.0,0.0093
34,4,2,1.0,0.25,17,50,0.877,1072.0,0.0056
34,4,2,1.0,0.25,18,50,0.8754,1072.0,0.0056
34,4,2,1.0,0.25,19,50,0.875,1072.0,0.0056
34,4,2,1.0,0.25,20,50,0.874,1072.0,0.0056
34,4,2,1.0,0.25,21,50,0.8734,1072.0,0.0056
34,4,2,1.0,0.25,22,50,0.8725,1072.0,0.0056
34,4,2,1.0,0.25,23,50,0.8723,1072.0,0.0056
34,4,2,1.0,0.25,24,50,0.8716,1072.0,0.0056
34,4,2,1.0,0.25,25,50,0.8714,1072.0,0.0056
34,4,2,1.0,0.25,26,50,0.8709,1072.0,0.0056
34,4,2,1.0,0.25,27,50,0.8708,1072.0,0.0056
34,4,2,1.0,0.25,28,50,0.8703,1072.0,0.0056
34,4,2,1.0,0.25,29,50,0.8693,1072.0,0.0034
34,4,2,1.0,0.25,30,50,0.8691,1072.0,0.0034
34,4,2,1.0,0.25,31,50,0.8692,1072.0,0.0034
34,4,2,1.0,0.25,32,50,0.8688,1072.0,0.0034
34,4,2,1.0,0.25,33,50,0.8688,1072.0,0.0034
34,4,2,1.0,0.25,34,50,0.8687,1072.0,0.0034
34,4,2,1.0,0.25,35,50,0.8685,1072.0,0.0034
34,4,2,1.0,0.25,36,50,0.8684,1072.0,0.0034
34,4,2,1.0,0.25,37,50,0.868,1072.0,0.002
34,4,2,1.0,0.25,38,50,0.8678,1072.0,0.002
34,4,2,1.0,0.25,39,50,0.8679,1072.0,0.002
34,4,2,1.0,0.25,40,50,0.8678,1072.0,0.002
34,4,2,1.0,0.25,41,50,0.8677,1072.0,0.002
34,4,2,1.0,0.25,42,50,0.8677,1072.0,0.002
34,4,2,1.0,0.25,43,50,0.8676,1072.0,0.002
34,4,2,1.0,0.25,44,50,0.8676,1072.0,0.002
34,4,2,1.0,0.25,45,50,0.8676,1072.0,0.002
34,4,2,1.0,0.25,46,50,0.8676,1072.0,0.002
34,4,2,1.0,0.25,47,50,0.8675,1072.0,0.002
34,4,2,1.0,0.25,48,50,0.8675,1072.0,0.002
34,4,2,1.0,0.25,49,50,0.8673,1072.0,0.0012
34,4,2,1.0,0.25,50,50,0.8673,1072.0,0.0012
35,4,2,0.25,0.25,0,50,2.3135,1072.0,0.2
35,4,2,0.25,0.25,1,50,2.2207,1072.0,0.11
35,4,2,0.25,0.25,2,50,2.2079,1072.0,0.11
35,4,2,0.25,0.25,3,50,1.9599,1072.0,0.11
35,4,2,0.25,0.25,4,50,1.7617,1072.0,0.11
35,4,2,0.25,0.25,5,50,1.5204,1072.0,0.029
35,4,2,0.25,0.25,6,50,1.308,1072.0,0.029
35,4,2,0.25,0.25,7,50,1.1481,1072.0,0.029
35,4,2,0.25,0.25,8,50,1.0441,1072.0,0.029
35,4,2,0.25,0.25,9,50,1.0084,1072.0,0.018
35,4,2,0.25,0.25,10,50,0.9584,1072.0,0.018
35,4,2,0.25,0.25,11,50,0.9283,1072.0,0.018
35,4,2,0.25,0.25,12,50,0.917,1072.0,0.018
35,4,2,0.25,0.25,13,50,0.897,1072.0,0.0082
35,4,2,0.25,0.25,14,50,0.8918,1072.0,0.0082
35,4,2,0.25,0.25,15,50,0.8883,1072.0,0.0082
35,4,2,0.25,0.25,16,50,0.8848,1072.0,0.0082
35,4,2,0.25,0.25,17,50,0.8833,1072.0,0.0072
35,4,2,0.25,0.25,18,50,0.88,1072.0,0.0072
35,4,2,0.25,0.25,19,50,0.88,1072.0,0.0072
35,4,2,0.25,0.25,20,50,0.8778,1072.0,0.0072
35,4,2,0.25,0.25,21,50,0.8747,1072.0,0.0034
35,4,2,0.25,0.25,22,50,0.8736,1072.0,0.0034
35,4,2,0.25,0.25,23,50,0.8733,1072.0,0.0034
35,4,2,0.25,0.25,24,50,0.8727,1072.0,0.0034
35,4,2,0.25,0.25,25,50,0.8723,1072.0,0.0034
35,4,2,0.25,0.25,26,50,0.8718,1072.0,0.0034
35,4,2,0.25,0.25,27,50,0.8716,1072.0,0.0034
35,4,2,0.25,0.25,28,50,0.8711,1072.0,0.0034
35,4,2,0.25,0.25,29,50,0.871,1072.0,0.0034
35,4,2,0.25,0.25,30,50,0.8705,1072.0,0.0034
35,4,2,0.25,0.25,31,50,0.8705,1072.0,0.0034
35,4,2,0.25,0.25,32,50,0.8702,1072.0,0.0034
35,4,2,0.25,0.25,33,50,0.8694,1072.0,0.0016
35,4,2,0.25,0.25,34,50,0.8691,1072.0,0.0016
35,4,2,0.25,0.25,35,50,0.8691,1072.0,0.0016
35,4,2,0.25,0.25,36,50,0.8689,1072.0,0.0016
35,4,2,0.25,0.25,37,50,0.8688,1072.0,0.0016
35,4,2,0.25,0.25,38,50,0.8687,1072.0,0.0016
35,4,2,0.25,0.25,39,50,0.8686,1072.0,0.0016
35,4,2,0.25,0.25,40,50,0.8685,1072.0,0.0016
35,4,2,0.25,0.25,41,50,0.8684,1072.0,0.0016
35,4,2,0.25,0.25,42,50,0.8684,1072.0,0.0016
35,4,2,0.25,0.25,43,50,0.8682,1072.0,0.0016
35,4,2,0.25,0.25,44,50,0.8682,1072.0,0.0016
35,4,2,0.25,0.25,45,50,0.8681,1072.0,0.0016
35,4,2,0.25,0.25,46,50,0.8681,1072.0,0.0016
35,4,2,0.25,0.25,47,50,0.868,1072.0,0.0016
35,4,2,0.25,0.25,48,50,0.868,1072.0,0.0016
35,4,2,0.25,0.25,49,50,0.8678,1072.0,0.00094
35,4,2,0.25,0.25,50,50,0.8677,1072.0,0.00094
36,5,0,1.0,1.0,0,50,2.3135,1072.0,0.2
36,5,0,1.0,1.0,1,50,2.2311,1072.0,0.072
36,5,0,1.0,1.0,2,50,2.2329,1072.0,0.072
36,5,0,1.0,1.0,3,50,1.9817,1072.0,0.072
36,5,0,1.0,1.0,4,50,1.7868,1072.0,0.072
36,5,0,1.0,1.0,5,50,1.6142,1072.0,0.072
36,5,0,1.0,1.0,6,50,1.4202,1072.0,0.026
36,5,0,1.0,1.0,7,50,1.2418,1072.0,0.026
36,5,0,1.0,1.0,8,50,1.126,1072.0,0.026
36,5,0,1.0,1.0,9,50,1.0479,1072.0,0.026
36,5,0,1.0,1.0,10,50,1.0002,1072.0,0.026
36,5,0,1.0,1.0,11,50,0.9555,1072.0,0.0093
36,5,0,1.0,1.0,12,50,0.9303,1072.0,0.0093
36,5,0,1.0,1.0,13,50,0.9094,1072.0,0.0093
36,5,0,1.0,1.0,14,50,0.8991,1072.0,0.0093
36,5,0,1.0,1.0,15,50,0.8948,1072.0,0.0093
36,5,0,1.0,1.0,16,50,0.8875,1072.0,0.0034
36,5,0,1.0,1.0,17,50,0.8847,1072.0,0.0034
36,5,0,1.0,1.0,18,50,0.8816,1072.0,0.0034
36,5,0,1.0,1.0,19,50,0.8798,1072.0,0.0034
36,5,0,1.0,1.0,20,50,0.8783,1072.0,0.0034
36,5,0,1.0,1.0,21,50,0.8775,1072.0,0.002
36,5,0,1.0,1.0,22,50,0.8761,1072.0,0.002
36,5,0,1.0,1.0,23,50,0.8754,1072.0,0.002
36,5,0,1.0,1.0,24,50,0.8747,1072.0,0.002
36,5,0,1.0,1.0,25,50,0.8741,1072.0,0.002
36,5,0,1.0,1.0,26,50,0.8742,1072.0,0.002
36,5,0,1.0,1.0,27,50,0.8732,1072.0,0.002
36,5,0,1.0,1.0,28,50,0.8728,1072.0,0.002
36,5,0,1.0,1.0,29,50,0.8724,1072.0,0.002
36,5,0,1.0,1.0,30,50,0.872,1072.0,0.002
36,5,0,1.0,1.0,31,50,0.8717,1072.0,0.0012
36,5,0,1.0,1.0,32,50,0.8712,1072.0,0.0012
36,5,0,1.0,1.0,33,50,0.871,1072.0,0.0012
36,5,0,1.0,1.0,34,50,0.8707,1072.0,0.0012
36,5,0,1.0,1.0,35,50,0.8705,1072.0,0.0012
36,5,0,1.0,1.0,36,50,0.8705,1072.0,0.0012
36,5,0,1.0,1.0,37,50,0.8702,1072.0,0.0012
36,5,0,1.0,1.0,38,50,0.87,1072.0,0.0012
36,5,0,1.0,1.0,39,50,0.8699,1072.0,0.0012
36,5,0,1.0,1.0,40,50,0.8697,1072.0,0.0012
36,5,0,1.0,1.0,41,50,0.8696,1072.0,0.00073
36,5,0,1.0,1.0,42,50,0.8694,1072.0,0.00073
36,5,0,1.0,1.0,43,50,0.8693,1072.0,0.00073
36,5,0,1.0,1.0,44,50,0.8692,1072.0,0.00073
36,5,0,1.0,1.0,45,50,0.8691,1072.0,0.00073
36,5,0,1.0,1.0,46,50,0.8691,1072.0,0.00073
36,5,0,1.0,1.0,47,50,0.8689,1072.0,0.00073
36,5,0,1.0,1.0,48,50,0.8688,1072.0,0.00073
36,5,0,1.0,1.0,49,50,0.8688,1072.0,0.00073
36,5,0,1.0,1.0,50,50,0.8687,1072.0,0.00073
37,5,0,1.0,0.25,0,50,2.3135,1072.0,0.2
37,5,0,1.0,0.25,1,50,2.2311,1072.0,0.072
37,5,0,1.0,0.25,2,50,2.2329,1072.0,0.072
37,5,0,1.0,0.25,3,50,1.9817,1072.0,0.072
37,5,0,1.0,0.25,4,50,1.7868,1072.0,0.072
37,5,0,1.0,0.25,5,50,1.6142,1072.0,0.072
37,5,0,1.0,0.25,6,50,1.4202,1072.0,0.026
37,5,0,1.0,0.25,7,50,1.2418,1072.0,0.026
37,5,0,1.0,0.25,8,50,1.126,1072.0,0.026
37,5,0,1.0,0.25,9,50,1.0479,1072.0,0.026
37,5,0,1.0,0.25,10,50,1.0002,1072.0,0.026
37,5,0,1.0,0.25,11,50,0.9555,1072.0,0.0093
37,5,0,1.0,0.25,12,50,0.9303,1072.0,0.0093
37,5,0,1.0,0.25,13,50,0.9094,1072.0,0.0093
37,5,0,1.0,0.25,14,50,0.8991,1072.0,0.0093
37,5,0,1.0,0.25,15,50,0.8948,1072.0,0.0093
37,5,0,1.0,0.25,16,50,0.8875,1072.0,0.0034
37,5,0,1.0,0.25,17,50,0.8847,1072.0,0.0034
37,5,0,1.0,0.25,18,50,0.8816,1072.0,0.0034
37,5,0,1.0,0.25,19,50,0.8798,1072.0,0.0034
37,5,0,1.0,0.25,20,50,0.8783,1072.0,0.0034
37,5,0,1.0,0.25,21,50,0.8775,1072.0,0.002
37,5,0,1.0,0.25,22,50,0.8761,1072.0,0.002
37,5,0,1.0,0.25,23,50,0.8754,1072.0,0.002
37,5,0,1.0,0.25,24,50,0.8747,1072.0,0.002
37,5,0,1.0,0.25,25,50,0.8741,1072.0,0.002
37,5,0,1.0,0.25,26,50,0.8742,1072.0,0.002
37,5,0,1.0,0.25,27,50,0.8732,1072.0,0.002
37,5,0,1.0,0.25,28,50,0.8728,1072.0,0.002
37,5,0,1.0,0.25,29,50,0.8724,1072.0,0.002
37,5,0,1.0,0.25,30,50,0.872,1072.0,0.002
37,5,0,1.0,0.25,31,50,0.8717,1072.0,0.0012
37,5,0,1.0,0.25,32,50,0.8712,1072.0,0.0012
37,5,0,1.0,0.25,33,50,0.871,1072.0,0.0012
37,5,0,1.0,0.25,34,50,0.8707,1072.0,0.0012
37,5,0,1.0,0.25,35,50,0.8705,1072.0,0.0012
37,5,0,1.0,0.25,36,50,0.8705,1072.0,0.0012
37,5,0,1.0,0.25,37,50,0.8702,1072.0,0.0012
37,5,0,1.0,0.25,38,50,0.87,1072.0,0.0012
37,5,0,1.0,0.25,39,50,0.8699,1072.0,0.0012
37,5,0,1.0,0.25,40,50,0.8697,1072.0,0.0012
37,5,0,1.0,0.25,41,50,0.8696,1072.0,0.00073
37,5,0,1.0,0.25,42,50,0.8694,1072.0,0.00073
37,5,0,1.0,0.25,43,50,0.8693,1072.0,0.00073
37,5,0,1.0,0.25,44,50,0.8692,1072.0,0.00073
37,5,0,1.0,0.25,45,50,0.8691,1072.0,0.00073
37,5,0,1.0,0.25,46,50,0.8691,1072.0,0.00073
37,5,0,1.0,0.25,47,50,0.8689,1072.0,0.00073
37,5,0,1.0,0.25,48,50,0.8688,1072.0,0.00073
37,5,0,1.0,0.25,49,50,0.8688,1072.0,0.00073
37,5,0,1.0,0.25,50,50,0.8687,1072.0,0.00073
38,5,0,0.25,0.25,0,50,2.3135,1072.0,0.2
38,5,0,0.25,0.25,1,50,2.2234,1072.0,0.093
38,5,0,0.25,0.25,2,50,2.2162,1072.0,0.093
38,5,0,0.25,0.25,3,50,1.9655,1072.0,0.093
38,5,0,0.25,0.25,4,50,1.7653,1072.0,0.093
38,5,0,0.25,0.25,5,50,1.5899,1072.0,0.093
38,5,0,0.25,0.25,6,50,1.3755,1072.0,0.026
38,5,0,0.25,0.25,7,50,1.2091,1072.0,0.026
38,5,0,0.25,0.25,8,50,1.0858,1072.0,0.026
38,5,0,0.25,0.25,9,50,1.0098,1072.0,0.026
38,5,0,0.25,0.25,10,50,0.9647,1072.0,0.026
38,5,0,0.25,0.25,11,50,0.9333,1072.0,0.0064
38,5,0,0.25,0.25,12,50,0.9167,1072.0,0.0064
38,5,0,0.25,0.25,13,50,0.9039,1072.0,0.0064
38,5,0,0.25,0.25,14,50,0.895,1072.0,0.0064
38,5,0,0.25,0.25,15,50,0.8889,1072.0,0.0064
38,5,0,0.25,0.25,16,50,0.8874,1072.0,0.0038
38,5,0,0.25,0.25,17,50,0.8846,1072.0,0.0038
38,5,0,0.25,0.25,18,50,0.8823,1072.0,0.0038
38,5,0,0.25,0.25,19,50,0.8807,1072.0,0.0038
38,5,0,0.25,0.25,20,50,0.8791,1072.0,0.0038
38,5,0,0.25,0.25,21,50,0.8781,1072.0,0.0018
38,5,0,0.25,0.25,22,50,0.8767,1072.0,0.0018
38,5,0,0.25,0.25,23,50,0.8759,1072.0,0.0018
38,5,0,0.25,0.25,24,50,0.8752,1072.0,0.0018
38,5,0,0.25,0.25,25,50,0.8745,1072.0,0.0018
38,5,0,0.25,0.25,26,50,0.8745,1072.0,0.002
38,5,0,0.25,0.25,27,50,0.8736,1072.0,0.002
38,5,0,0.25,0.25,28,50,0.8732,1072.0,0.002
38,5,0,0.25,0.25,29,50,0.8728,1072.0,0.002
38,5,0,0.25,0.25,30,50,0.8724,1072.0,0.002
38,5,0,0.25,0.25,31,50,0.872,1072.0,0.0014
38,5,0,0.25,0.25,32,50,0.8716,1072.0,0.0014
38,5,0,0.25,0.25,33,50,0.8714,1072.0,0.0014
38,5,0,0.25,0.25,34,50,0.8711,1072.0,0.0014
38,5,0,0.25,0.25,35,50,0.8709,1072.0,0.0014
38,5,0,0.25,0.25,36,50,0.8707,1072.0,0.0011
38,5,0,0.25,0.25,37,50,0.8704,1072.0,0.0011
38,5,0,0.25,0.25,38,50,0.8703,1072.0,0.0011
38,5,0,0.25,0.25,39,50,0.8701,1072.0,0.0011
38,5,0,0.25,0.25,40,50,0.87,1072.0,0.0011
38,5,0,0.25,0.25,41,50,0.8699,1072.0,0.00082
38,5,0,0.25,0.25,42,50,0.8696,1072.0,0.00082
38,5,0,0.25,0.25,43,50,0.8695,1072.0,0.00082
38,5,0,0.25,0.25,44,50,0.8694,1072.0,0.00082
38,5,0,0.25,0.25,45,50,0.8693,1072.0,0.00082
38,5,0,0.25,0.25,46,50,0.8693,1072.0,0.00073
38,5,0,0.25,0.25,47,50,0.8691,1072.0,0.00073
38,5,0,0.25,0.25,48,50,0.869,1072.0,0.00073
38,5,0,0.25,0.25,49,50,0.869,1072.0,0.00073
38,5,0,0.25,0.25,50,50,0.8689,1072.0,0.00073
39,5,1,1.0,1.0,0,50,2.3135,1072.0,0.2
39,5,1,1.0,1.0,1,50,2.2201,1072.0,0.12
39,5,1,1.0,1.0,2,50,2.2057,1072.0,0.12
39,5,1,1.0,1.0,3,50,1.9585,1072.0,0.12
39,5,1,1.0,1.0,4,50,1.7667,1072.0,0.12
39,5,1,1.0,1.0,5,50,1.6212,1072.0,0.12
39,5,1,1.0,1.0,6,50,1.5099,1072.0,0.12
39,5,1,1.0,1.0,7,50,1.3407,1072.0,0.12
39,5,1,1.0,1.0,8,50,1.1625,1072.0,0.12
39,5,1,1.0,1.0,9,50,1.1068,1072.0,0.12
39,5,1,1.0,1.0,10,50,1.0603,1072.0,0.12
39,5,1,1.0,1.0,11,50,0.9427,1072.0,0.043
39,5,1,1.0,1.0,12,50,0.9186,1072.0,0.043
39,5,1,1.0,1.0,13,50,0.9089,1072.0,0.043
39,5,1,1.0,1.0,14,50,0.8996,1072.0,0.043
39,5,1,1.0,1.0,15,50,0.9001,1072.0,0.043
39,5,1,1.0,1.0,16,50,0.8797,1072.0,0.016
39,5,1,1.0,1.0,17,50,0.8769,1072.0,0.016
39,5,1,1.0,1.0,18,50,0.8735,1072.0,0.016
39,5,1,1.0,1.0,19,50,0.8752,1072.0,0.016
39,5,1,1.0,1.0,20,50,0.8726,1072.0,0.016
39,5,1,1.0,1.0,21,50,0.8746,1072.0,0.016
39,5,1,1.0,1.0,22,50,0.8717,1072.0,0.016
39,5,1,1.0,1.0,23,50,0.873,1072.0,0.016
39,5,1,1.0,1.0,24,50,0.8716,1072.0,0.016
39,5,1,1.0,1.0,25,50,0.8719,1072.0,0.016
39,5,1,1.0,1.0,26,50,0.869,1072.0,0.0034
39,5,1,1.0,1.0,27,50,0.8683,1072.0,0.0034
39,5,1,1.0,1.0,28,50,0.8683,1072.0,0.0034
39,5,1,1.0,1.0,29,50,0.8678,1072.0,0.0034
39,5,1,1.0,1.0,30,50,0.8678,1072.0,0.0034
39,5,1,1.0,1.0,31,50,0.8678,1072.0,0.0034
39,5,1,1.0,1.0,32,50,0.8676,1072.0,0.0034
39,5,1,1.0,1.0,33,50,0.8676,1072.0,0.0034
39,5,1,1.0,1.0,34,50,0.8675,1072.0,0.0034
39,5,1,1.0,1.0,35,50,0.8675,1072.0,0.0034
39,5,1,1.0,1.0,36,50,0.8673,1072.0,0.002
39,5,1,1.0,1.0,37,50,0.8673,1072.0,0.002
39,5,1,1.0,1.0,38,50,0.8673,1072.0,0.002
39,5,1,1.0,1.0,39,50,0.8672,1072.0,0.002
39,5,1,1.0,1.0,40,50,0.8672,1072.0,0.002
39,5,1,1.0,1.0,41,50,0.8676,1072.0,0.0034
39,5,1,1.0,1.0,42,50,0.8672,1072.0,0.0034
39,5,1,1.0,1.0,43,50,0.8674,1072.0,0.0034
39,5,1,1.0,1.0,44,50,0.8672,1072.0,0.0034
39,5,1,1.0,1.0,45,50,0.8673,1072.0,0.0034
39,5,1,1.0,1.0,46,50,0.8671,1072.0,0.00073
39,5,1,1.0,1.0,47,50,0.8671,1072.0,0.00073
39,5,1,1.0,1.0,48,50,0.867,1072.0,0.00073
39,5,1,1.0,1.0,49,50,0.867,1072.0,0.00073
39,5,1,1.0,1.0,50,50,0.867,1072.0,0.00073
40,5,1,1.0,0.25,0,50,2.3135,1072.0,0.2
40,5,1,1.0,0.25,1,50,2.2201,1072.0,0.12
40,5,1,1.0,0.25,2,50,2.2057,1072.0,0.12
40,5,1,1.0,0.25,3,50,1.9585,1072.0,0.12
40,5,1,1.0,0.25,4,50,1.7667,1072.0,0.12
40,5,1,1.0,0.25,5,50,1.6212,1072.0,0.12
40,5,1,1.0,0.25,6,50,1.3746,1072.0,0.072
40,5,1,1.0,0.25,7,50,1.2099,1072.0,0.072
40,5,1,1.0,0.25,8,50,1.1021,1072.0,0.072
40,5,1,1.0,0.25,9,50,1.0432,1072.0,0.072
40,5,1,1.0,0.25,10,50,1.0021,1072.0,0.072
40,5,1,1.0,0.25,11,50,0.9321,1072.0,0.026
40,5,1,1.0,0.25,12,50,0.9062,1072.0,0.026
40,5,1,1.0,0.25,13,50,0.8947,1072.0,0.026
40,5,1,1.0,0.25,14,50,0.8947,1072.0,0.026
40,5,1,1.0,0.25,15,50,0.8898,1072.0,0.026
40,5,1,1.0,0.25,16,50,0.8776,1072.0,0.0093
40,5,1,1.0,0.25,17,50,0.8769,1072.0,0.0093
40,5,1,1.0,0.25,18,50,0.8737,1072.0,0.0093
40,5,1,1.0,0.25,19,50,0.8737,1072.0,0.0093
40,5,1,1.0,0.25,20,50,0.8724,1072.0,0.0093
40,5,1,1.0,0.25,21,50,0.8728,1072.0,0.0093
40,5,1,1.0,0.25,22,50,0.8714,1072.0,0.0093
40,5,1,1.0,0.25,23,50,0.8716,1072.0,0.0093
40,5,1,1.0,0.25,24,50,0.8708,1072.0,0.0093
40,5,1,1.0,0.25,25,50,0.8707,1072.0,0.0093
40,5,1,1.0,0.25,26,50,0.8691,1072.0,0.0056
40,5,1,1.0,0.25,27,50,0.8688,1072.0,0.0056
40,5,1,1.0,0.25,28,50,0.8689,1072.0,0.0056
40,5,1,1.0,0.25,29,50,0.8686,1072.0,0.0056
40,5,1,1.0,0.25,30,50,0.8687,1072.0,0.0056
40,5,1,1.0,0.25,31,50,0.8679,1072.0,0.0034
40,5,1,1.0,0.25,32,50,0.8679,1072.0,0.0034
40,5,1,1.0,0.25,33,50,0.8678,1072.0,0.0034
40,5,1,1.0,0.25,34,50,0.8677,1072.0,0.0034
40,5,1,1.0,0.25,35,50,0.8677,1072.0,0.0034
40,5,1,1.0,0.25,36,50,0.8674,1072.0,0.0012
40,5,1,1.0,0.25,37,50,0.8674,1072.0,0.0012
40,5,1,1.0,0.25,38,50,0.8673,1072.0,0.0012
40,5,1,1.0,0.25,39,50,0.8673,1072.0,0.0012
40,5,1,1.0,0.25,40,50,0.8673,1072.0,0.0012
40,5,1,1.0,0.25,41,50,0.8675,1072.0,0.002
40,5,1,1.0,0.25,42,50,0.8672,1072.0,0.002
40,5,1,1.0,0.25,43,50,0.8673,1072.0,0.002
40,5,1,1.0,0.25,44,50,0.8672,1072.0,0.002
40,5,1,1.0,0.25,45,50,0.8672,1072.0,0.002
40,5,1,1.0,0.25,46,50,0.8671,1072.0,0.00073
40,5,1,1.0,0.25,47,50,0.8671,1072.0,0.00073
40,5,1,1.0,0.25,48,50,0.8671,1072.0,0.00073
40,5,1,1.0,0.25,49,50,0.8671,1072.0,0.00073
40,5,1,1.0,0.25,50,50,0.8671,1072.0,0.00073
41,5,1,0.25,0.25,0,50,2.3135,1072.0,0.2
41,5,1,0.25,0.25,1,50,2.2201,1072.0,0.12
41,5,1,0.25,0.25,2,50,2.2057,1072.0,0.12
41,5,1,0.25,0.25,3,50,1.9585,1072.0,0.12
41,5,1,0.25,0.25,4,50,1.7667,1072.0,0.12
41,5,1,0.25,0.25,5,50,1.6212,1072.0,0.12
41,5,1,0.25,0.25,6,50,1.3647,1072.0,0.056
41,5,1,0.25,0.25,7,50,1.1791,1072.0,0.056
41,5,1,0.25,0.25,8,50,1.0798,1072.0,0.056
41,5,1,0.25,0.25,9,50,1.0081,1072.0,0.056
41,5,1,0.25,0.25,10,50,0.9739,1072.0,0.056
41,5,1,0.25,0.25,11,50,0.9156,1072.0,0.02
41,5,1,0.25,0.25,12,50,0.9019,1072.0,0.02
41,5,1,0.25,0.25,13,50,0.8932,1072.0,0.02
41,5,1,0.25,0.25,14,50,0.8905,1072.0,0.02
41,5,1,0.25,0.25,15,50,0.8878,1072.0,0.02
41,5,1,0.25,0.25,16,50,0.8797,1072.0,0.016
41,5,1,0.25,0.25,17,50,0.8805,1072.0,0.016
41,5,1,0.25,0.25,18,50,0.8786,1072.0,0.016
41,5,1,0.25,0.25,19,50,0.8779,1072.0,0.016
41,5,1,0.25,0.25,20,50,0.8768,1072.0,0.016
41,5,1,0.25,0.25,21,50,0.8709,1072.0,0.0072
41,5,1,0.25,0.25,22,50,0.8726,1072.0,0.0072
41,5,1,0.25,0.25,23,50,0.8699,1072.0,0.0072
41,5,1,0.25,0.25,24,50,0.8704,1072.0,0.0072
41,5,1,0.25,0.25,25,50,0.87,1072.0,0.0072
41,5,1,0.25,0.25,26,50,0.8807,1072.0,0.012
41,5,1,0.25,0.25,27,50,0.8693,1072.0,0.012
41,5,1,0.25,0.25,28,50,0.8726,1072.0,0.012
41,5,1,0.25,0.25,29,50,0.8711,1072.0,0.012
41,5,1,0.25,0.25,30,50,0.872,1072.0,0.012
41,5,1,0.25,0.25,31,50,0.8688,1072.0,0.0026
41,5,1,0.25,0.25,32,50,0.868,1072.0,0.0026
41,5,1,0.25,0.25,33,50,0.8681,1072.0,0.0026
41,5,1,0.25,0.25,34,50,0.8676,1072.0,0.0026
41,5,1,0.25,0.25,35,50,0.8677,1072.0,0.0026
41,5,1,0.25,0.25,36,50,0.868,1072.0,0.0038
41,5,1,0.25,0.25,37,50,0.8676,1072.0,0.0038
41,5,1,0.25,0.25,38,50,0.8678,1072.0,0.0038
41,5,1,0.25,0.25,39,50,0.8677,1072.0,0.0038
41,5,1,0.25,0.25,40,50,0.8677,1072.0,0.0038
41,5,1,0.25,0.25,41,50,0.8673,1072.0,0.00094
41,5,1,0.25,0.25,42,50,0.8673,1072.0,0.00094
41,5,1,0.25,0.25,43,50,0.8673,1072.0,0.00094
41,5,1,0.25,0.25,44,50,0.8672,1072.0,0.00094
41,5,1,0.25,0.25,45,50,0.8672,1072.0,0.00094
